AN_BASE,CD_PROGRAMA_IES,NM_PROGRAMA_IES,NM_PROGRAMA_IDIOMA,SG_ENTIDADE_ENSINO,NM_ENTIDADE_ENSINO,CS_STATUS_JURIDICO,DS_DEPENDENCIA_ADMINISTRATIVA,DS_ORGANIZACAO_ACADEMICA,NM_GRANDE_AREA_CONHECIMENTO,NM_AREA_CONHECIMENTO,NM_AREA_AVALIACAO,NM_GRAU_PROGRAMA,SG_UF_PROGRAMA,NM_MUNICIPIO_PROGRAMA_IES,CD_CONCEITO_PROGRAMA,ANO_INICIO_PROGRAMA,NM_MODALIDADE_PROGRAMA,NM_REGIAO,SG_ENTIDADE_ENSINO_REDE,IN_REDE
2015,42009014013P4,DIREITO,MESTRADO EM DIREITO,FUPF,FUNDAÇÃO UNIVERSIDADE DE PASSO FUNDO,PARTICULAR,PRIVADO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,DIREITO,DIREITO,MESTRADO,RS,PASSO FUNDO,3,2014,ACADÊMICO,SUL,NA,NÃO
2015,42009014014P0,ADMINISTRAÇÃO,GRADUATE PROGRAM IN ADMINISTRATION,FUPF,FUNDAÇÃO UNIVERSIDADE DE PASSO FUNDO,PARTICULAR,PRIVADO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,ADMINISTRAÇÃO,"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO",MESTRADO,RS,PASSO FUNDO,3,2015,ACADÊMICO,SUL,NA,NÃO
2015,42010012001P0,ENGENHARIA DE ALIMENTOS,FOOD ENGINEERING,URI,UNIV. REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,PARTICULAR,PRIVADO,NÃO INFORMADO,CIÊNCIAS AGRÁRIAS,CIÊNCIA E TECNOLOGIA DE ALIMENTOS,CIÊNCIA DE ALIMENTOS,MESTRADO/DOUTORADO,RS,ERECHIM,5,2002,ACADÊMICO,SUL,NA,NÃO
2015,42010012002P7,LETRAS,LETTER,URI,UNIV. REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,PARTICULAR,PRIVADO,NÃO INFORMADO,"LINGÜÍSTICA, LETRAS E ARTES",LETRAS,LETRAS / LINGUÍSTICA,MESTRADO,RS,FREDERICO WESTPHALEN,3,2006,ACADÊMICO,SUL,NA,NÃO
2015,42010012003P3,DIREITO,MASTER'S PROGRAM IN LAW,URI,UNIV. REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,PARTICULAR,PRIVADO,NÃO INFORMADO,CIÊNCIAS SOCIAIS APLICADAS,DIREITO,DIREITO,MESTRADO,RS,SANTO ÂNGELO,4,2006,ACADÊMICO,SUL,NA,NÃO
2015,42010012004P0,ECOLOGIA,ECOLOGY,URI,UNIV. REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,PARTICULAR,PRIVADO,NÃO INFORMADO,CIÊNCIAS BIOLÓGICAS,ECOLOGIA,BIODIVERSIDADE,MESTRADO,RS,ERECHIM,3,2007,ACADÊMICO,SUL,NA,NÃO
2015,42010012006P2,ENSINO CIENTIFICO E TECNOLÓGICO,MASTERING SCIENTIFIC AND TECHNOLOGICAL EDUCATION,URI,UNIV. REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,PARTICULAR,PRIVADO,NÃO INFORMADO,MULTIDISCIPLINAR,ENSINO,ENSINO,MESTRADO PROFISSIONAL,RS,ERECHIM,3,2009,PROFISSIONAL,SUL,NA,NÃO
2015,53001010011P5,HISTÓRIA,UNIVERSITY OF BRASÍLIA HISTORY GRADUATE PROGRAM,UNB,UNIVERSIDADE DE BRASÍLIA,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,HISTÓRIA,HISTÓRIA,MESTRADO/DOUTORADO,DF,BRASÍLIA,4,1976,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,53001010012P1,ECONOMIA,ECONOMICS,UNB,UNIVERSIDADE DE BRASÍLIA,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,ECONOMIA,ECONOMIA,MESTRADO/DOUTORADO,DF,BRASÍLIA,6,1973,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,53001010015P0,MEDICINA TROPICAL,TROPICAL MEDICINE,UNB,UNIVERSIDADE DE BRASÍLIA,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS DA SAÚDE,MEDICINA,MEDICINA II,MESTRADO/DOUTORADO,DF,BRASÍLIA,4,1976,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,53001010016P7,ADMINISTRAÇÃO,ADMINISTRATION,UNB,UNIVERSIDADE DE BRASÍLIA,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,ADMINISTRAÇÃO,"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO",MESTRADO/DOUTORADO,DF,BRASÍLIA,5,1976,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,53001010017P3,DIREITO,GRADUATE PROGRAM IN LAW - FACULTY OF LAW - UNIVERSITY OF BRASILIA - UNB - BRAZIL,UNB,UNIVERSIDADE DE BRASÍLIA,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,DIREITO,DIREITO,MESTRADO/DOUTORADO,DF,BRASÍLIA,6,1975,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,53001010018P0,CIÊNCIAS DA INFORMAÇÃO,POSTGRADUATION PROGRAM IN INFORMATION SCIENCE,UNB,UNIVERSIDADE DE BRASÍLIA,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,CIÊNCIA DA INFORMAÇÃO,CIÊNCIAS SOCIAIS APLICADAS I,MESTRADO/DOUTORADO,DF,BRASÍLIA,4,1978,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,53001010019P6,COMUNICAÇÃO,MASTER AND PHD PROGRAM IN COMMUNICATION,UNB,UNIVERSIDADE DE BRASÍLIA,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,COMUNICAÇÃO,CIÊNCIAS SOCIAIS APLICADAS I,MESTRADO/DOUTORADO,DF,BRASÍLIA,4,1974,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,53001010021P0,FITOPATOLOGIA,PHYTOPATHOLOGY,UNB,UNIVERSIDADE DE BRASÍLIA,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS AGRÁRIAS,AGRONOMIA,CIÊNCIAS AGRÁRIAS I,MESTRADO/DOUTORADO,DF,BRASÍLIA,5,1976,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,53001010022P7,LITERATURA,UNDER-GRADUATE LITERATURE STUDIES,UNB,UNIVERSIDADE DE BRASÍLIA,FEDERAL,PÚBLICO,UNIVERSIDADE,"LINGÜÍSTICA, LETRAS E ARTES",LETRAS,LETRAS / LINGUÍSTICA,MESTRADO/DOUTORADO,DF,BRASÍLIA,5,1975,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,42009014010P5,CIÊNCIA E TECNOLOGIA DE ALIMENTOS,GRADUATE PROGRAM IN FOOD SCIENCE AND TECHNOLOGY,FUPF,FUNDAÇÃO UNIVERSIDADE DE PASSO FUNDO,PARTICULAR,PRIVADO,UNIVERSIDADE,CIÊNCIAS AGRÁRIAS,CIÊNCIA E TECNOLOGIA DE ALIMENTOS,CIÊNCIA DE ALIMENTOS,MESTRADO,RS,PASSO FUNDO,3,2014,ACADÊMICO,SUL,NA,NÃO
2015,33002010003P9,"ENSINO DE CIÊNCIAS (MODALIDADES FÍSICA, QUÍMICA E BIOLOGIA)",INTER-UNITIES GRADUATE PROGRAM IN SCIENCE EDUCATION,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,MULTIDISCIPLINAR,ENSINO,ENSINO,MESTRADO/DOUTORADO,SP,SÃO PAULO,5,1973,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010004P5,ASTRONOMIA,ASTRONOMY PROGRAM,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS EXATAS E DA TERRA,ASTRONOMIA,ASTRONOMIA / FÍSICA,MESTRADO/DOUTORADO,SP,SÃO PAULO,7,1973,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010005P1,MATEMÁTICA,MATHEMATICS,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS EXATAS E DA TERRA,MATEMÁTICA,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,MESTRADO/DOUTORADO,SP,SÃO PAULO,6,1970,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010006P8,MATEMÁTICA APLICADA,APPLIED MATHEMATICS,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS EXATAS E DA TERRA,MATEMÁTICA,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,MESTRADO/DOUTORADO,SP,SÃO PAULO,4,1970,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010007P4,ESTATÍSTICA,STATISTICS,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS EXATAS E DA TERRA,PROBABILIDADE E ESTATÍSTICA,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,MESTRADO/DOUTORADO,SP,SÃO PAULO,7,1970,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010013P4,GEOCIÊNCIAS (MINERALOGIA E PETROLOGIA),EARTH SCIENCES (MINERALOGY AND PETROLOGY),USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS EXATAS E DA TERRA,GEOCIÊNCIAS,GEOCIÊNCIAS,MESTRADO/DOUTORADO,SP,SÃO PAULO,4,1970,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010016P3,GEOFÍSICA,GEOPHYSICS,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS EXATAS E DA TERRA,GEOCIÊNCIAS,GEOCIÊNCIAS,MESTRADO/DOUTORADO,SP,SÃO PAULO,6,1975,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010017P0,CIÊNCIAS BIOLÓGICAS (BIOQUÍMICA),BIOCHEMISTRY,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS BIOLÓGICAS,BIOQUÍMICA,CIÊNCIAS BIOLÓGICAS II,MESTRADO/DOUTORADO,SP,SÃO PAULO,7,1970,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010018P6,CIÊNCIAS BIOLÓGICAS (BOTÂNICA),BIOLOGICAL SCIENCES (BOTANY),USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS BIOLÓGICAS,BOTÂNICA,BIODIVERSIDADE,MESTRADO/DOUTORADO,SP,SÃO PAULO,6,1970,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010019P2,FARMACOLOGIA,PHARMACOLOGY,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS BIOLÓGICAS,FARMACOLOGIA,CIÊNCIAS BIOLÓGICAS II,MESTRADO/DOUTORADO,SP,SÃO PAULO,5,1977,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010021P7,CIÊNCIAS BIOLÓGICAS (BIOLOGIA GENÉTICA),POSTGRADUATE COURSE ON GENETICS AND EVOLUTIONARY BIOLOGY,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS BIOLÓGICAS,GENÉTICA,CIÊNCIAS BIOLÓGICAS I,MESTRADO/DOUTORADO,SP,SÃO PAULO,6,1970,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010022P3,CIÊNCIAS BIOLÓGICAS (MICROBIOLOGIA),BIOLOGICAL SCIENCES (MICROBIOLOGY),USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS BIOLÓGICAS,MICROBIOLOGIA,CIÊNCIAS BIOLÓGICAS III,MESTRADO/DOUTORADO,SP,SÃO PAULO,6,1973,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010023P0,CIÊNCIAS MORFOFUNCIONAIS,MORPHOFUNCTIONAL SCIENCES,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS BIOLÓGICAS,BIOLOGIA GERAL,CIÊNCIAS BIOLÓGICAS I,MESTRADO/DOUTORADO,SP,SÃO PAULO,5,1972,ACADÊMICO,SUDESTE,NA,NÃO
2015,31003010095P5,GEOGRAFIA,POSTGRADUATE PROGRAMME ON GEOGRAPHY,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,FEDERAL,PÚBLICO,NÃO INFORMADO,CIÊNCIAS HUMANAS,GEOGRAFIA,GEOGRAFIA,MESTRADO,RJ,CAMPOS DOS GOYTACAZES,3,2014,ACADÊMICO,SUDESTE,NA,NÃO
2015,31003010096P1,CIÊNCIAS BIOMÉDICAS (FISIOLOGIA E FARMACOLOGIA),BIOMEDICAL SCIENCES (PHYSIOLOGY AND PHARMACOLOGY),UFF,UNIVERSIDADE FEDERAL FLUMINENSE,FEDERAL,PÚBLICO,NÃO INFORMADO,CIÊNCIAS BIOLÓGICAS,FISIOLOGIA,CIÊNCIAS BIOLÓGICAS II,MESTRADO/DOUTORADO,RJ,NITERÓI,4,2014,ACADÊMICO,SUDESTE,NA,NÃO
2015,31003010097P8,SISTEMAS DE GESTÃO SUSTENTÁVEIS,DOCTORAL PROGRAM IN SUSTAINABLE MANAGEMENT SYSTEMS,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,FEDERAL,PÚBLICO,NÃO INFORMADO,MULTIDISCIPLINAR,INTERDISCIPLINAR,INTERDISCIPLINAR,DOUTORADO,RJ,NITERÓI,4,2014,ACADÊMICO,SUDESTE,NA,NÃO
2015,31003010098P4,ENGENHARIA DE PRODUÇÃO,POST GRADUATION IN PRODUCTION ENGINEERING,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,FEDERAL,PÚBLICO,NÃO INFORMADO,ENGENHARIAS,ENGENHARIA DE PRODUÇÃO,ENGENHARIAS III,MESTRADO PROFISSIONAL,RJ,VOLTA REDONDA,3,2015,PROFISSIONAL,SUDESTE,NA,NÃO
2015,31003010156P4,ENSINO,TEACHING,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,FEDERAL,PÚBLICO,NÃO INFORMADO,MULTIDISCIPLINAR,ENSINO,ENSINO,MESTRADO,RJ,NITERÓI,3,2015,ACADÊMICO,SUDESTE,NA,NÃO
2015,31003010157P0,TURISMO,TOURISM,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,FEDERAL,PÚBLICO,NÃO INFORMADO,CIÊNCIAS SOCIAIS APLICADAS,TURISMO,"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO",MESTRADO,RJ,NITERÓI,3,2015,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010002P2,FÍSICA,PHYSICS,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS EXATAS E DA TERRA,FÍSICA,ASTRONOMIA / FÍSICA,MESTRADO/DOUTORADO,SP,SÃO PAULO,7,1970,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010032P9,HISTÓRIA SOCIAL,SOCIAL HISTORY,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,HISTÓRIA,HISTÓRIA,MESTRADO/DOUTORADO,SP,SÃO PAULO,6,1971,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010033P5,HISTÓRIA ECONÔMICA,ECONOMIC HISTORY,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,HISTÓRIA,HISTÓRIA,MESTRADO/DOUTORADO,SP,SÃO PAULO,4,1971,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010034P1,GEOGRAFIA (GEOGRAFIA FÍSICA),GRADUATE PROGRAM IN PHYSICAL GEOGRAPHY,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,GEOGRAFIA,GEOGRAFIA,MESTRADO/DOUTORADO,SP,SÃO PAULO,5,1971,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010035P8,GEOGRAFIA (GEOGRAFIA HUMANA),HUMAN GEOGRAPHY PROGRAM,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,GEOGRAFIA,GEOGRAFIA,MESTRADO/DOUTORADO,SP,SÃO PAULO,7,1971,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010036P4,ECONOMIA,ECONOMICS,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,ECONOMIA,ECONOMIA,MESTRADO/DOUTORADO,SP,SÃO PAULO,7,1970,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010037P0,PSICOLOGIA (PSICOLOGIA EXPERIMENTAL),EXPERIMENTAL PSYCHOLOGY,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,PSICOLOGIA,PSICOLOGIA,MESTRADO/DOUTORADO,SP,SÃO PAULO,7,1970,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010038P7,PSICOLOGIA ESCOLAR E DO DESENVOLVIMENTO HUMANO,HUMAN DEVELOPMENT AND EDUCATIONAL PSYCHOLOGY GRADUATE PROGRAM,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,PSICOLOGIA,PSICOLOGIA,MESTRADO/DOUTORADO,SP,SÃO PAULO,4,1970,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010039P3,PSICOLOGIA CLÍNICA,CLINICAL PSYCHOLOGY POST-GRADUATE PROGRAM,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,PSICOLOGIA,PSICOLOGIA,MESTRADO/DOUTORADO,SP,SÃO PAULO,4,1975,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010040P1,PSICOLOGIA SOCIAL,SOCIAL PSYCHOLOGY,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,PSICOLOGIA,PSICOLOGIA,MESTRADO/DOUTORADO,SP,SÃO PAULO,4,1976,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010045P3,ENGENHARIA ELÉTRICA,GRADUATION IN ELECTRICAL ENGINEERING,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,ENGENHARIAS,ENGENHARIA ELÉTRICA,ENGENHARIAS IV,MESTRADO/DOUTORADO,SP,SÃO PAULO,6,1968,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010046P0,ENGENHARIA MECÂNICA,MECHANICAL ENGINEERING GRADUATE PROGRAM,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,ENGENHARIAS,ENGENHARIA MECÂNICA,ENGENHARIAS III,MESTRADO/DOUTORADO,SP,SÃO PAULO,6,1971,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010047P6,REPRODUÇÃO ANIMAL,ANIMAL REPRODUCTION,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS AGRÁRIAS,MEDICINA VETERINÁRIA,MEDICINA VETERINÁRIA,MESTRADO/DOUTORADO,SP,SÃO PAULO,5,1976,ACADÊMICO,SUDESTE,NA,NÃO
2015,33002010048P2,ENGENHARIA METALÚRGICA,METALLURGICAL AND MATERIALS ENGINEERING,USP,UNIVERSIDADE DE SÃO PAULO,ESTADUAL,PÚBLICO,UNIVERSIDADE,ENGENHARIAS,ENGENHARIA DE MATERIAIS E METALÚRGICA,ENGENHARIAS II,MESTRADO/DOUTORADO,SP,SÃO PAULO,7,1971,ACADÊMICO,SUDESTE,NA,NÃO
2015,31004016021P4,MODELAGEM COMPUTACIONAL,COMPUTATIONAL MODELING,UERJ,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,ESTADUAL,PÚBLICO,UNIVERSIDADE,MULTIDISCIPLINAR,INTERDISCIPLINAR,INTERDISCIPLINAR,MESTRADO/DOUTORADO,RJ,NOVA FRIBURGO,5,1995,ACADÊMICO,SUDESTE,NA,NÃO
2015,31004016022P0,FÍSICA,"PH. D. PROGRAM IN PHYSICS OF THE PHYSICS INSTITUTE OF THE UERJ, THE STATE UNIVERSITY OF RIO DE JANEIRO.",UERJ,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS EXATAS E DA TERRA,FÍSICA,ASTRONOMIA / FÍSICA,MESTRADO/DOUTORADO,RJ,RIO DE JANEIRO,5,1997,ACADÊMICO,SUDESTE,NA,NÃO
2015,31004016023P7,ANÁLISE DE BACIAS E FAIXAS MÓVEIS,BASIN ANALYSIS AND MOBILE BELTS,UERJ,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS EXATAS E DA TERRA,GEOCIÊNCIAS,GEOCIÊNCIAS,MESTRADO/DOUTORADO,RJ,RIO DE JANEIRO,4,1995,ACADÊMICO,SUDESTE,NA,NÃO
2015,31004016024P3,HISTÓRIA,HISTORY,UERJ,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,HISTÓRIA,HISTÓRIA,MESTRADO/DOUTORADO,RJ,RIO DE JANEIRO,5,1995,ACADÊMICO,SUDESTE,NA,NÃO
2015,31004016026P6,ENFERMAGEM,GRADUATE NURSING PROGRAM,UERJ,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS DA SAÚDE,ENFERMAGEM,ENFERMAGEM,MESTRADO/DOUTORADO,RJ,RIO DE JANEIRO,5,1998,ACADÊMICO,SUDESTE,NA,NÃO
2015,31004016027P2,PSICANÁLISE,POST-GRADUATION IN PSYCHOANALYSIS,UERJ,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,PSICOLOGIA,PSICOLOGIA,MESTRADO/DOUTORADO,RJ,RIO DE JANEIRO,4,1998,ACADÊMICO,SUDESTE,NA,NÃO
2015,31004016028P9,SERVIÇO SOCIAL,POSTGRADUATE PROGRAM IN SOCIAL WORK - MASTER AND PHD,UERJ,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,ESTADUAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS SOCIAIS APLICADAS,SERVIÇO SOCIAL,SERVIÇO SOCIAL,MESTRADO/DOUTORADO,RJ,RIO DE JANEIRO,6,1998,ACADÊMICO,SUDESTE,NA,NÃO
2015,50001019031P4,IMUNOLOGIA E PARASITOLOGIA BÁSICAS E APLICADAS,BASIC AND APPLIED IMMUNOLOGY AND PARASITOLOGY,UFMT,UNIVERSIDADE FEDERAL DE MATO GROSSO,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS BIOLÓGICAS,IMUNOLOGIA,CIÊNCIAS BIOLÓGICAS III,MESTRADO,MT,BARRA DO GARÇAS,3,2011,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,50001019032P0,CIÊNCIAS AMBIENTAIS,POSTGRADUATE PROGRAM IN ENVIRONMENTAL SCIENCES,UFMT,UNIVERSIDADE FEDERAL DE MATO GROSSO,FEDERAL,PÚBLICO,UNIVERSIDADE,MULTIDISCIPLINAR,CIÊNCIAS AMBIENTAIS,CIÊNCIAS AMBIENTAIS,MESTRADO,MT,SINOP,3,2012,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,50001019033P7,ZOOTECNIA,ANIMAL SCIENCE,UFMT,UNIVERSIDADE FEDERAL DE MATO GROSSO,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS AGRÁRIAS,ZOOTECNIA,ZOOTECNIA / RECURSOS PESQUEIROS,MESTRADO,MT,SINOP,3,2012,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,50001019034P3,AGRONOMIA,AGRONOMY,UFMT,UNIVERSIDADE FEDERAL DE MATO GROSSO,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS AGRÁRIAS,AGRONOMIA,CIÊNCIAS AGRÁRIAS I,MESTRADO,MT,CUIABÁ,3,2012,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,50001019035P0,EDUCAÇÃO FÍSICA,POST-GRADUATE PROGRAM IN PHYSICAL EDUCATION,UFMT,UNIVERSIDADE FEDERAL DE MATO GROSSO,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS DA SAÚDE,EDUCAÇÃO FÍSICA,EDUCAÇÃO FÍSICA,MESTRADO,MT,CUIABÁ,3,2012,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,50001019036P6,GEOGRAFIA,POST GRADUATION PROGRAM IN GEOGRAPHY,UFMT,UNIVERSIDADE FEDERAL DE MATO GROSSO,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,GEOGRAFIA,GEOGRAFIA,MESTRADO,MT,CUIABÁ,3,2013,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,50001019037P2,ANTROPOLOGIA SOCIAL,SOCIAL ANTHROPOLOGY,UFMT,UNIVERSIDADE FEDERAL DE MATO GROSSO,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,ANTROPOLOGIA,ANTROPOLOGIA / ARQUEOLOGIA,MESTRADO,MT,CUIABÁ,3,2014,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,50001019038P9,FILOSOFIA,GRADUATE PROGRAM IN PHILOSOPHY,UFMT,UNIVERSIDADE FEDERAL DE MATO GROSSO,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS HUMANAS,FILOSOFIA,FILOSOFIA / TEOLOGIA:SUBCOMISSÃO FILOSOFIA,MESTRADO,MT,CUIABÁ,3,2014,ACADÊMICO,CENTRO-OESTE,NA,NÃO
2015,50001019039P5,ZOOLOGIA,POST-GRADUATE PROGRAM IN ZOOLOGY (PPGZOO),UFMT,UNIVERSIDADE FEDERAL DE MATO GROSSO,FEDERAL,PÚBLICO,UNIVERSIDADE,CIÊNCIAS BIOLÓGICAS,ZOOLOGIA,BIODIVERSIDADE,MESTRADO,MT,CUIABÁ,3,2014,ACADÊMICO,CENTRO-OESTE,NA,NÃO
